SMILES,MP,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
OC(=O)CSC1CCS(=O)(=O)C1,17,79.73474,105.80002,105.80806,112.0179,130.98213,114.48955,104.379654,92.37469,105.12942,88.72985,103.9446014,13.6652078836983
CCN(CC)S(=O)(=O)C1=CC(N)=C(C)C(C)=C1,148,89.75186,90.99785,140.12051,100.709,97.984215,71.528885,125.53441,80.69228,108.53696,110.07337,101.592934,19.4542054266246
CN(C)S(=O)(=O)C1=CC(N)=C(C)C(C)=C1,179,104.45613,111.154236,149.09215,92.73115,107.9841,108.8757,116.494316,122.71342,149.2683,116.0803,117.8849802,17.3921002883664
CCC1=CC2=C(S1)N=CN=C2Cl,56,62.966484,95.15294,108.792496,96.8797,97.26407,80.74581,95.39246,84.53881,102.38634,86.99528,91.111439,12.2688985525244
ClC(C(=O)NC1=CC=CC=C1)C(=O)C1=CC=CC=C1,114,131.1201,151.90991,122.69704,130.34496,129.22498,132.21817,118.07307,133.3972,123.76252,124.08461,129.683256,8.75762120431479
NC(=O)NCC1=CC=C(C=C1)C(O)=O,292,226.66766,225.03372,213.9066,223.35612,222.36757,219.6842,233.57306,197.32133,245.34084,241.88187,224.913297,13.0461249898436
NC1=CC=C(C=C1)N1CCCC1=O,126,95.904175,129.36409,117.69659,105.64201,101.7157,100.99635,108.78629,114.617195,139.43378,104.19462,111.83508,13.0028897397477
OC(=O)CSC1=C(F)C=C(F)C=C1,74,92.06259,85.41025,107.58859,109.43062,97.27216,112.52667,87.46462,97.63633,84.82939,124.047165,99.8268385,12.4803106434472
CNS(=O)(=O)C1=CC=C(C=C1)C(O)=O,248,216.01942,233.88403,206.94995,173.13783,205.91243,208.53421,174.26556,190.54639,233.5766,188.29282,203.111924,20.4979375122426
CN1C=C(C(=O)N(C)C1=O)S(Cl)(=O)=O,208,107.67992,181.18008,139.93422,153.84084,191.88176,189.6653,190.53036,152.67406,193.27676,147.26529,164.792859,27.4747281756717
COC(=O)C(=O)CC(=O)C1=C(Cl)C=CC(Cl)=C1,151,109.308426,98.117714,101.38374,84.98136,110.960785,99.55377,100.99833,78.94198,126.52472,118.253975,102.90248,13.5460819059753
COC(=O)C(=O)CC(=O)C1=C(OC)C=CC=C1,82,85.002716,100.038506,81.82596,80.07347,84.31485,104.597305,91.03574,83.86375,102.78267,74.46899,88.8003957,9.8256926586884
ClC1=NC=C(C=C1)C1=NC2=C(N1)C=CC=C2,199,264.00314,262.3468,280.04712,246.07982,268.47696,300.1099,288.48273,294.51804,296.01602,247.8168,274.789733,18.8648800445166
CN(CC(N)=S)CC(=O)NC(C)(C)C,124,175.17809,184.9654,136.17735,135.10384,142.61024,125.29573,133.8155,112.27987,152.56332,140.03326,143.80226,20.83487247407
OC1=NC=C(C=C1)C1=NC2=C(N1)C=CC=C2,240,343.38815,333.50052,329.31372,303.78308,343.57935,348.4149,319.35,364.50928,355.50034,278.13043,331.946977,24.5151518606021
CCOC1=C(OC)C=C(C(=C1)C(O)=O)[N+]([O-])=O,214,161.40204,163.25851,151.3828,159.08429,139.62682,161.57753,138.12662,179.33005,158.85289,144.97836,155.761991,11.8519502229249
NS(=O)(=O)C1=CC=C(CNCC(F)(F)F)C=C1,130,137.99641,148.15863,102.29931,137.64417,129.65155,130.29822,184.28844,150.73515,144.66354,151.02129,141.675671,19.7244330695467
COC(=O)C1=C(N)SC=C1C1=C(Cl)C=CC=C1,94,100.591034,100.18328,123.52301,116.46367,98.48782,102.625946,108.187874,83.582756,81.31024,113.46528,102.842091,12.7293475317177
COC1=C(OC)C(OC)=C(CN2N=CC=C2N)C=C1,73,109.92624,112.611015,99.97704,98.88492,77.29283,118.33103,143.19757,124.576965,97.36927,92.550064,107.4716944,17.5632328399097
OC(=O)CCS(=O)(=O)N1CCOCC1,164,132.83423,123.86153,122.15224,154.78453,112.283356,113.765594,103.03297,115.664764,127.62802,165.67924,127.1686474,18.5207935294555
CCOC1=CC=C(C=C1)C1CCCN1,17,82.40006,58.558205,75.69759,57.830208,70.677414,58.32883,79.17021,79.3189,99.17457,87.95718,74.9113167,13.0585520195299
CC1=CC(=O)C(=NN1C1=CC(=CC=C1)C(F)(F)F)C(O)=O,17,184.38727,189.84369,212.47523,180.08441,201.46725,175.82895,206.53775,197.61287,193.14111,137.75436,187.913289,19.9866989468018
COC1=C(CBr)C=C(Br)C=C1,54.5,75.12372,73.55756,64.1556,80.634575,84.87717,47.48846,85.50594,98.26827,81.302765,78.802284,76.9716344,12.9343908214839
CC1=NC2=NC(N)=NN2C(C)=C1CC(O)=O,262,198.7192,244.08572,231.73122,223.1857,213.16856,258.16776,231.31299,206.15083,220.56714,216.51747,224.360659,16.8115748396594
CCN(CC)C1=CC=C(C=C[N+]([O-])=O)C=C1,99,122.240135,89.74237,93.53109,107.17132,122.64584,91.839905,66.725464,79.87032,59.185307,81.77877,91.4730521,20.1387714876105
COC1=CC(=CC=C1)N1N=C(C)C(CCC(O)=O)=C1C,109.5,115.51604,119.77377,122.51125,89.42017,101.27052,134.5076,101.546,157.02057,133.87082,143.92664,121.936338,19.9030544271495
COC(=O)C(=O)CC(=O)C1=CC=C(OC)C=C1,105,105.528015,119.34331,86.86064,89.903404,106.2661,93.30461,96.03038,76.50625,118.91875,86.74107,97.9402529,13.499651096269
CC1=C(C(O)=O)C(C)=C2C=CC=CC2=N1,187,181.28981,179.53595,208.93202,194.23685,185.6635,204.45691,180.11818,185.6324,170.20602,191.41946,188.14911,11.2509038735694
CC1=C2N=C(CCl)NC(=O)C2=CC=C1,191,177.68907,177.1728,215.64798,154.62755,171.8829,165.00174,144.70847,179.45657,191.74043,170.86499,174.87925,18.502867276158
CN1CCN(CC1)S(=O)(=O)C1=CC=C(N)C=C1,232,152.0332,141.4684,109.04401,110.46238,109.30118,107.58385,180.06854,139.52184,129.28989,88.067795,126.6841085,25.7199727563095
COC1=C(F)C=C(CC(O)=O)C=C1,111,106.13893,96.57498,108.55607,105.28874,116.834785,115.06357,102.49732,116.0332,96.69713,103.0557,106.6740425,7.06422950186475
OC1=C(C=C(C=N1)[N+]([O-])=O)C#N,260,242.45161,224.08551,225.56148,237.57065,238.64604,220.07146,211.60939,237.1396,219.39165,237.64795,229.417534,9.98595456540756
COC(=O)C(=O)CC(=O)C1=CN=CC=C1,114,123.83317,114.81572,114.14726,104.039604,105.815025,94.14841,105.49345,98.57279,114.053665,115.78111,109.0700204,8.53320392418466
COC(=O)C(=O)CC(=O)C1=CC=C(Cl)S1,104,107.531586,94.81677,73.027985,98.47505,84.197876,106.595474,92.885635,89.560005,125.947586,77.52031,95.0558277,14.8336984468572
OC(=O)COC1=C2C=CC=CC2=C(Cl)C=C1,163,227.8366,187.95462,184.56673,216.70619,205.13356,218.27005,186.31969,197.0624,173.69125,192.93332,199.047441,16.5111878226422
ClC1=CC(=CC=C1)S(=O)(=O)NC1=C(Cl)N=C2C=CC=CC2=N1,159,180.1154,226.16537,189.55836,171.9973,187.95905,185.98825,171.08356,217.06554,182.01312,190.10922,190.205517,17.0409686904137
OC(=O)C1CCN(CC1)C(=O)C1=CC=CO1,128,191.67526,181.45001,216.1469,218.80125,139.98836,181.93297,193.45992,139.64912,189.26874,162.46068,181.483321,25.9540269578559
COC(=O)CCCCCN1C(S)=NC2=C(C=CC=C2)C1=O,17,143.27739,146.29196,143.3452,166.199,158.30482,146.64755,149.79541,158.65324,153.60367,107.695496,147.3813736,15.0161640894785
FC1=C(C=CC=C1)C(=O)CC#N,52,56.868996,48.37229,70.982346,65.16856,51.170933,69.42769,76.64065,72.537605,70.030235,62.734608,64.3933913,8.99074034957232
COC1=C(C=CC=C1)C(=O)CC#N,73,74.89063,61.915905,94.81038,89.989944,61.185608,71.13031,100.55166,100.05901,87.21242,76.70927,81.8455137,13.9945080178452
CC1=CC=C(C=C1)N1C(S)=NN=C1N1CCOCC1,17,213.10205,175.16367,214.53712,209.38197,198.21733,153.74448,165.72598,208.34631,220.32417,184.8996,194.344268,21.900222654606
CC1=CC=C(C=C1)N1C(S)=NN=C1N1CCCCC1,17,195.3378,156.97491,205.01128,197.27013,194.68951,141.78027,162.4987,183.86055,197.81628,167.71922,180.295865,20.3821373721537
CC1=CC=C(C=C1)N1C(S)=NN=C1N1CCCC1,17,178.53908,165.88977,211.8113,203.25179,194.01128,153.93103,164.6897,186.24933,207.95868,194.35153,186.068349,18.768616369506
NC1=CC(=CC=C1)N1CCCC1=O,107,93.416916,115.094086,95.73451,112.714966,97.114685,112.63137,117.3562,122.25443,116.8698,91.18891,107.4375873,11.0655116773497
CC(C)C1=CC=C(C=C(C(O)=O)C2=CC=CS2)C=C1,251,142.971,133.8307,101.20792,120.46009,140.28954,148.43323,106.153854,131.66763,173.56429,145.40475,134.3983004,20.1536506599162
CC1=CC(CC#N)=C(C)N1C1=CC=C(Cl)C=C1,75,44.846127,83.81824,98.808105,85.16815,106.78635,77.289696,73.002426,129.02002,97.675575,77.12123,87.3535919,21.418616104847
CCCCN1C2=C(N(C)C(CCl)=N2)C(=O)NC1=O,223,189.93816,176.67122,132.01839,111.34965,157.10004,166.12009,137.7495,191.61182,160.53397,142.46906,156.55619,24.603511833566
CCCCN1C2=C(N(CC)C(CCl)=N2)C(=O)NC1=O,173,160.64934,156.59888,147.7939,114.93742,174.15022,135.91028,150.77737,160.03748,141.3931,130.36472,147.261271,16.3062266655548
CC(C)CN1CCOC(CNC(=O)CCl)C1,84,110.67109,116.07207,113.01779,55.53352,104.2072,74.051674,86.69876,137.34586,91.7751,98.50773,98.7880794,21.992623829418
CSC1=NN(C)C(N)=C1C#N,124,127.162506,148.8464,161.39561,131.72789,126.592255,145.259,159.5173,145.63573,142.17213,125.65815,141.3966971,12.5708803091115
CCCOC1=C(OC)C=C(C=C1Cl)C#N,32,49.343204,92.18422,70.53951,59.77446,70.32595,100.30074,82.8068,66.313866,54.96623,52.3632,69.891818,16.2987493280418
CCOC1=C(OC)C=C(C=C1)C(CN)C1=CNC2=C1C=CC=C2,115,199.78825,146.19211,156.68404,151.68565,162.4001,168.34944,172.87607,188.48643,169.57658,172.85594,168.889461,15.4058141010038
CCOC1=CC=C(C=C1)C(=O)CC(=O)C(=O)OC,90,92.35445,118.51306,65.38518,91.61046,101.1694,109.443665,108.38265,93.18903,116.86607,106.977,100.3890965,14.8613434592822
OC(=O)C1=CC=CN1,206,180.56801,182.68488,192.07935,192.94786,157.04857,189.3434,176.37674,195.94778,186.56934,211.86282,186.542875,13.538535176559
COCCN1C(=O)C2=C(C=CC=C2)N2C(=O)CCC12C(O)=O,17,128.82013,204.27252,151.07425,148.9406,216.13637,192.65247,190.19986,132.46306,119.61528,123.85126,160.80258,34.5734374495114
OC(=O)CCCNC1=CC=C(C=C1)[N+]([O-])=O,159,138.1416,139.42032,116.66455,135.45695,136.70169,123.72536,146.84033,153.60437,148.58514,153.95554,139.309585,11.5770417631097
COC(=O)C(=O)CC(=O)C1=C(F)C=C(OC)C=C1,102,112.01512,108.94053,118.13333,101.215,105.97241,79.79388,98.68196,84.23748,112.17244,91.386734,101.2548884,12.0637908545138
CC1=NN(C(C)=C1CC(O)=O)C1=CC=CC=C1,111,127.817444,139.8724,159.7318,144.62465,148.71114,165.93404,150.73131,147.66301,146.31512,161.32585,149.2726764,10.5657500507951
CN1CCN(CC1)S(=O)(=O)C1=CC(N)=C(Cl)C=C1,105,161.17982,114.47648,105.45235,84.35538,87.02925,109.09109,168.37862,120.02375,99.77418,80.60636,113.036728,28.6898886572767
CC1=NN(C(Cl)=C1CCl)C1=CC=CC=C1,38,71.58292,75.948944,119.79718,86.38664,85.556274,114.19685,102.03358,106.1356,92.82577,79.64489,93.4108648,15.6423191851839
CC1=NC(S)=NC(=C1)C1=CC=CC=C1,209,254.14684,209.2284,205.60847,191.59975,210.37434,197.32797,222.1224,197.62239,212.33215,207.14038,210.750309,16.6621084631858
OC(=O)C1=C(NC2=CC=C(OC(F)F)C=C2)C=CC=C1,154,140.30673,153.17868,83.104065,143.14456,131.37648,128.57512,148.0184,166.66478,174.8063,142.1185,141.1293615,23.6732286900826
CC(C)(C)C1=CSC(=N1)C1=CC=C(O)C=C1,229,161.05544,136.48431,125.728546,170.79092,142.04646,148.55066,145.99854,143.70464,141.61409,138.70636,145.4679966,11.9989346648784
NC(=S)C1=CC(NC(=O)C2CC2)=CC=C1,182,200.23756,211.69656,170.80653,226.19258,234.68373,195.72801,230.18242,198.31184,193.94717,231.94025,209.372665,19.9713872924458
COC1=C(OC)C=C(C(O)=O)C(NC(=O)C2=CC=CC=C2)=C1,17,211.1101,190.89133,196.97493,213.4254,177.48196,169.06082,183.849,186.49252,179.18585,196.42416,190.489607,13.5828425894281
CC1=CC=NN1C1=CC=C(C=C1)C(O)=O,244,186.30324,191.40323,168.69489,187.65782,182.34993,179.67688,214.80173,196.447,203.67528,199.5451,191.05551,12.5051581725886
OC(=O)CC1CCS(=O)(=O)C1,88,112.63266,108.666214,115.24127,84.45148,119.92219,98.68665,112.24964,75.32975,106.00133,97.049995,103.0231179,13.4883641701999
CCOC(=O)C1=C(CCl)NC(=O)NC1C1=CC=CO1,17,164.72285,167.10852,182.10106,174.92065,181.11916,167.37708,175.71402,181.11781,163.19804,172.97581,173.0355,6.7572780980599
NC1=C(C#N)C(CC#N)=C(C#N)C(=N1)N1CCCCC1,143,233.01881,170.37978,194.94028,203.61052,165.91501,198.36868,228.78284,167.01865,150.48433,198.79301,191.131191,25.9877001906057
COC1=NC(N)=C2C(N)=NC(OC)=C(C#N)C2=C1,250,264.2206,211.92949,229.35838,234.4344,268.74982,255.46548,206.06554,222.06993,253.23691,229.73987,237.527042,20.6806915363852
OC(SCC(O)=O)C(=O)C1=CC=CC=C1,114,88.3056,117.745544,111.85203,139.14607,112.70988,78.93071,101.55131,110.78106,95.682594,112.94665,106.9651448,15.9679864193379
CC1=NC2=NC(S)=NN2C(C)=C1CC(O)=O,227,189.91078,204.35869,213.93008,203.34848,210.3272,265.50247,225.1038,188.46715,222.50378,206.26355,212.971598,20.8554804583821
CSC1=NC(CCl)=CC(Cl)=N1,30,69.47427,75.68369,31.909962,72.72158,95.558136,59.394604,58.52113,108.99648,39.4771,78.93458,69.0671532,22.1625663636438
NC(=S)C1=CC=C(NC(=O)C2=CC=CO2)C=C1,259,215.4035,209.85516,173.95613,189.64876,212.58392,198.59892,193.50916,183.27368,205.4529,216.67447,199.89566,13.8192090121172
NS(=O)(=O)C1=CC=C(OCCBr)C=C1,112,124.44826,124.13794,139.86307,151.10619,103.06685,133.85028,127.07459,124.6452,109.06206,138.13489,127.538933,13.5255068714337
CC1=NN(C(C)=C1)C1=CC=C(CC#N)C=C1,50,66.29362,67.557755,95.40309,67.199585,51.14152,98.56441,84.923004,112.23144,107.614136,54.154354,80.5082914,21.0054405361838
COC1=CC(=CC(OC)=C1OC)C(=O)CC1=NC2=C(C=CC=C2)N1C(F)F,113,144.58867,139.42888,146.98451,167.52747,113.1172,162.99829,120.442665,110.912056,130.05765,104.17737,134.0234761,20.8159888944639
NC1=C(Cl)C=CC(=C1)S(=O)(=O)NCCCN1CCOCC1,17,95.68814,114.566925,144.32277,133.87471,130.41417,151.35248,123.22007,115.32177,146.32582,107.9621,126.3048955,17.2302639178061
CC1=CC(=O)N(N)C(N)=C1,194,219.28831,219.47644,217.12865,163.5092,238.4876,175.11417,184.26102,172.10591,200.13797,174.76193,196.42712,24.5195022139753
CCCCN1C(CCl)=NC2=C1C(=O)NC(=O)N2CC1=CC=CC=C1,17,144.57181,173.9407,132.72005,144.29482,168.67708,142.54848,151.245,174.87105,151.38023,163.67776,154.792698,13.8474992219489
CCS(=O)(=O)N1CCC(CC1)C(O)=O,144,158.65962,136.32376,110.671814,188.17104,99.04695,148.5209,151.94199,140.73811,164.73463,155.31195,145.4120764,24.4715217036128
OC(=O)CC1=CSC(=N1)N1CCCC1=O,119,106.15175,136.06122,145.737,121.86245,144.68288,135.69554,113.457634,137.21399,147.22342,149.16193,133.7247814,14.206173881735
ClCC1=NN=C(O1)C1=CC=C(Br)S1,110,88.652084,102.97244,105.613754,103.985115,128.69441,79.32619,93.82804,76.91755,55.691387,105.08081,94.076178,19.0914255397645
CCOC(=O)C(=C(O)CCl)C1=NC(C)=CS1,77,79.61725,78.02878,92.97632,86.28608,120.423676,94.668976,106.796425,78.02528,101.16137,97.37216,93.5356317,13.0406844399454
OC(=O)C1=C(SC2CCS(=O)(=O)C2)C=CC=C1,166,163.7445,101.80798,158.68271,173.6963,145.32777,162.39043,171.70343,159.02785,153.85306,154.42426,154.465829,19.2643802341225
CC1=C(Cl)C=C(C=C1)N1C(S)=NC2=C(C3=C(CCCCC3)S2)C1=O,17,190.66887,190.76114,190.39331,228.45921,199.25533,174.01094,166.58075,166.28815,202.467,202.05136,191.093606,17.9471951787778
CC1=CSC(CC(=O)NN)=N1,74,146.1006,139.1471,149.06355,140.6021,154.2277,128.18622,122.30609,110.159615,143.63223,118.82383,135.2249035,13.7825211764608
CCOC(=O)C1=C(C)OC2=C1C(=O)NC=N2,17,182.05128,184.23901,233.72693,214.98305,221.5997,200.21971,192.17587,176.78307,208.19615,187.20004,200.117481,17.9729767828601
CCOC1=C(C=C(N)C=C1)S(=O)(=O)N(C)C,17,74.45473,146.0628,91.572845,95.43669,114.499,108.58725,127.303024,138.90527,127.59023,107.790276,113.2202115,21.1740156564709
CC1=CC(CC(O)=O)=C(C)N1C1=CC=C(Cl)C=C1,119,134.76173,156.00919,143.62047,134.9616,174.79008,128.67862,121.065605,174.87657,133.8653,146.37755,144.9006715,17.5321948189752
OC(=O)CNC(=O)C1=CC=C(C=C1)N1CCCC1=O,195,150.11981,161.00832,176.17343,150.60472,155.43248,156.3334,176.70905,158.23058,184.73578,194.04726,166.339483,14.6092424858177
COC1=C(OC)C=C(C=C1)S(=O)(=O)NCC(O)=O,174,173.83977,138.9701,104.080154,128.57292,139.29176,160.71146,105.65556,145.8897,130.09763,137.13159,136.4240644,20.4673180443295
OC(=O)C1=C(N=CC=N1)C1=NC2=C(S1)C=CC=C2,189,233.23497,182.59503,255.49878,186.04828,212.02957,205.05661,206.7591,197.59805,200.7507,239.38248,211.895357,22.4511559604489
OC(=O)CN1C(S)=NC2=C(C=CC=C2)C1=O,17,204.0502,219.93698,187.62608,250.33582,239.4619,241.94307,228.28796,234.81604,203.66913,194.65178,220.477896,20.6836836272808
CC1=NC(COC2=CC=C(C=C2)C(O)=O)=CS1,197,184.10109,155.92136,215.68842,194.62495,192.61018,204.20236,199.56625,170.73454,189.73538,223.3167,193.050123,18.8829740898933
CC1=NC(COC2=CC=C(C=O)C=C2)=CS1,47,97.05156,87.151146,109.65011,86.02814,89.69571,95.59552,95.04594,76.17611,94.31239,101.73348,93.2440106,8.71058010009777
ClCC1=NC(=NO1)C1=CC(Br)=CC=C1,48,90.22577,95.75465,74.753815,68.9892,79.68594,73.595894,84.15589,89.76914,71.26602,97.54171,82.5738029,9.86460161622443
NC(=NO)C1=CC(Br)=CC=C1,133,128.92012,143.1637,136.42036,117.47692,98.78804,123.88844,138.72122,154.79713,127.59199,132.45056,130.221848,14.4440445583762
CC1=NC(COC2=C(C=CC=C2)C(O)=O)=CS1,17,97.52417,103.5123,115.28831,117.65352,116.60782,137.58817,127.167786,94.132095,124.33755,132.39374,116.6205461,13.799643094752
NNC(=S)N1CCOCC1,182,92.37906,83.90654,101.298615,151.75339,147.54262,142.36432,108.916306,146.72765,128.67969,134.6623,123.8230491,23.7987626715686
OC(=O)CSC1=C2SC(=CC2=NC=N1)C1=CC=C(Br)C=C1,17,195.03029,228.80527,224.80621,207.69585,260.23703,207.75311,218.72662,181.07271,215.07434,190.95291,213.015434,21.3110891371728
OC(=O)C1(CC(=O)NC2CC2)CCCCC1,152,169.96239,200.41629,176.95245,159.51183,174.02705,150.85526,193.2432,177.0432,173.1763,199.79288,177.498085,15.4647127047024
OC(=O)C1=CC(N2CCCC2=O)=C(Cl)C=C1,289,176.10533,179.34517,175.61794,165.58731,171.21404,170.98923,193.03375,182.49382,180.60632,175.26654,177.025945,7.1507581561024
COC1=C(OC)C=C(CN2N=CC=C2N)C=C1,17,127.12833,97.62172,111.02864,82.12848,62.517242,115.77857,142.65396,111.10874,101.54971,102.12211,105.3637502,21.2097059106537
CC(C)(C)C1=CC=C(CN2N=CC=C2N)C=C1,17,115.93883,103.64697,103.69346,83.37338,45.543076,89.492294,130.0729,108.50594,86.733604,107.69274,97.4693194,21.8661009018706
O=CC1=CN(N=C1)C1=CC=CC=C1,221.5,71.24381,55.818947,99.73519,70.57813,98.35968,106.45283,90.70131,132.26888,112.44127,84.765915,92.2365962,21.449556038299
O=CC1=CN(CC2=CC=CC=C2)N=C1C1=CC2=C(O1)C=CC=C2,147,172.6136,116.74309,137.86534,126.998314,176.61327,167.66371,153.16693,142.52654,125.55839,160.60538,148.0354564,20.127472294586
OC(=O)C1=CC=C(CNC(=O)C23CC4CC(CC(C4)C2)C3)C=C1,196,249.2459,202.85655,213.8668,256.4632,211.01814,233.49908,214.75822,218.74236,253.9906,226.7905,228.123135,18.3029426141379
CCCN1C(=O)NC(=O)C2=C1N=C(C=C2C(O)=O)C1=CC=CC=C1,231,221.36325,230.60764,230.20607,221.77376,245.74867,229.62245,218.73636,254.8137,220.0136,249.18675,232.207225,12.4602156857008
CC1=NSC(NC2=CC=CC=C2)=C1C#N,173,140.82146,110.45906,127.90027,111.19688,117.97204,111.66207,117.41823,93.15912,109.072685,132.18198,117.1843795,12.8597576034921
CC1=NN(C(CCl)=C1C#N)C1=CC=CC=C1,131,112.72475,114.94481,139.21478,123.92843,106.964386,130.01999,163.71677,131.32518,100.110794,137.62543,126.057532,17.6413350206819
COC1=CC(CBr)=C(OC)C=C1,78,39.34952,44.56553,73.15378,54.110767,66.973145,29.201311,55.241863,49.585075,59.58119,53.74644,52.5508621,12.186265087227
CCOC1=C(OC)C=C(N)C(=C1)C(O)=O,186,167.32697,176.86234,177.28482,161.7447,156.2743,177.15143,166.64671,182.6163,163.12466,167.009,169.604123,8.00036215650398
CCOC1=CC=C(C=C1)C1=NN=C(SC(F)F)N1CCC(O)=O,199,152.80873,114.805695,107.66724,87.38176,98.966644,144.4116,99.470726,144.4676,131.51991,104.076004,118.5575909,21.7792549766272
CN1C=CC=C1C(=O)NN,114,133.98224,133.73634,142.65239,136.00368,138.27791,152.42178,146.61691,127.95755,118.54263,133.25745,136.344888,9.03772759629742
CC1=CC(=O)C(=NN1C1=C(C=CC=C1)C(F)(F)F)C(O)=O,146,187.46385,183.25098,206.48857,181.28044,181.74428,158.48805,180.02658,198.32121,197.45499,178.40044,185.291939,12.642091706673
O=C1NC2=C(C=CC=C2)C2=CN(N=C12)C1=CC=CC=C1,17,242.87204,199.36661,222.96501,237.41063,239.64201,227.62057,211.00908,229.78441,219.55702,248.39679,227.862417,14.3862406005732
COC1=C(F)C=C(C=CC(O)=O)C=C1,223,206.85092,192.17409,201.47197,211.73349,192.16745,213.70084,220.11887,211.60959,224.67065,186.82492,206.132279,12.011702913322
NC(=NO)C1=CC(NC(=O)C2CC2)=CC=C1,230,199.47847,199.58382,202.30794,201.6113,209.0287,196.32806,221.8638,225.60555,222.52591,192.26773,207.060128,11.4271130618374
ClC1=NC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1,112,109.469025,136.8631,156.32063,93.97767,130.68768,135.76079,133.62207,165.6887,136.44922,109.937294,130.8776179,20.532587954602
CC1=C(C(C)=NO1)S(=O)(=O)NCC(O)=O,114,135.0165,141.14929,95.010864,118.22906,154.78035,104.96939,128.94089,166.49985,153.36278,176.2746,137.4233574,24.9445791645809
CSC1=NN2C(=N1)N=C(C)C(CC(O)=O)=C2C,276,112.55803,127.610565,165.79565,164.11699,151.33734,176.93532,159.62692,154.42603,166.5216,149.06819,152.7996635,18.4037972549466
CN1C(N)=CC(C)=CC1=O,193,179.11523,206.54279,169.81325,180.52315,183.34409,152.79066,156.83044,137.12238,154.8795,144.14932,166.511081,20.0823241380834
NC1=CC(=NN1C1=CC=CC=C1)C1CC1,135,103.41907,133.27295,149.35823,134.06812,155.7068,137.60371,121.95199,147.26549,131.81223,161.65678,137.611537,16.1745269941863
OC(=O)C1=CSC(=N1)C1=CC=C(F)C=C1,197,185.55713,199.71289,181.70744,215.50992,204.47389,175.15192,180.96863,191.76973,185.57466,218.63297,193.905918,14.2657881185252
OC(=O)C1=CSC(=N1)C1=CC=CS1,17,145.24715,161.2077,164.94215,187.924,174.84593,138.75223,148.73378,165.05583,159.75948,175.38101,162.184926,14.27071317379
COC1=CC=C(C=C2N=C(S)N(CC3=CC=CC=C3)C2=O)C=C1,17,163.90027,169.06653,171.37975,173.56966,167.95137,171.50967,153.3481,164.94106,169.09756,163.95378,166.871775,5.49174060337021
OC1=CC=C(C=C1)N1CCCC1=O,160,126.7448,152.79195,130.78877,151.03786,131.14761,133.57423,127.757866,142.99074,178.54764,149.29416,142.4675626,15.2836462618957
CC1=C(C)C=C(C=C1)C(=O)CCC(O)=O,128,151.85909,126.0551,96.40258,129.37758,117.23383,138.99835,113.96468,138.03578,123.800705,141.52429,127.7251985,15.1911159422545
O=S1(=O)CCC(CC2=NC3=C(N2)C=CC=C3)C1,157,179.33308,184.13199,205.58318,199.60814,196.21223,178.99495,210.35468,214.82982,220.97684,217.1659,200.719081,14.907944953543
OC(=O)CC1=CN(N=C1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,17,174.69342,195.00574,199.74983,154.62416,237.89664,188.64626,177.5418,182.11168,179.04716,220.06168,190.937837,22.6585195147883
NN1C(N)=NN=C(CCC2=CC=CC=C2)C1=O,244,163.69649,188.26463,214.30241,170.56633,159.24683,142.59517,183.5595,167.1396,165.25821,140.71594,169.534511,20.6710581538979
CC1=CC=C(CN2C=C(C(O)=O)C(=N2)C2=CC=C(C)C=C2)C=C1,17,219.77136,213.87442,181.99438,227.416,229.44249,219.78552,216.16914,221.8441,192.59262,236.28932,215.917935,15.7928968345742
CCOC1=C(OCC)C=C(C=O)C(Br)=C1,71.5,119.2233,105.62465,115.70631,92.58185,114.70911,129.45677,106.13124,119.27424,109.250626,105.5001,111.7458196,9.65514951585803
ClCC(=O)N1CCOC1=O,54,77.754105,96.27492,80.753876,53.068497,93.801414,80.074,66.455086,62.25214,48.105885,55.964516,71.4504439,15.9647015322655
CC(CC1=NC2=C(S1)C=CC=C2)(C(O)=O)C1=CC=CC=C1,194,127.86388,163.80014,117.89263,122.44648,137.2234,134.43713,127.0433,128.608,121.306885,139.38426,132.0006105,12.4772275561998
NC(=S)CC1=CC=CC=C1,85,78.93076,108.603355,87.12169,108.48729,115.0962,103.67366,96.578835,108.99969,110.10297,94.45065,101.20451,10.9920981553348
OC(=O)C1=C2C=NN(CC3=CC=C(Cl)C=C3)C2=NC(=C1)C1=CC=CC=C1,17,233.88673,211.56796,236.07161,230.77135,196.22523,225.861,265.5702,225.21667,234.75294,196.3291,225.625279,19.5018719309868
NN1C=NC2=C1C=CC=C2,148,119.770004,109.86162,104.36401,108.774445,128.16771,103.13553,99.72869,141.47084,103.33113,106.31602,112.4919999,12.6403465564459
CCOC(=O)C1=NOC(N)=C1C1=CC=CC=C1,111,95.89424,100.27667,113.01076,134.28105,137.5571,105.62816,92.73391,95.332466,139.88327,88.233444,110.283107,18.841183958369
CCS(=O)(=O)N1CCC(CC1)(C(O)=O)C1=CC=CC=C1,204,161.16516,151.29002,140.00905,147.32458,125.49125,165.70421,132.8614,175.68845,118.860695,120.100426,143.8495241,18.7605658722057
