SMILES,MP exp,GNN1,GNN2,GNN3,GNN4,GNN5,GNN6,GNN7,GNN8,GNN9,GNN10,consensus GNN,SD
NC1=CC=C(C=C1)C1=CC=CC=C1,53.5,72.27461,91.354546,66.08647,86.12735,78.166306,78.50192,65.44218,83.44402,89.694824,77.76881,78.8861036,8.57727430011538
OCC(O)C1=CC=CC=C1,67.5,58.840916,65.2541,77.981964,61.90987,75.7701,84.784164,64.093025,88.99081,96.678444,80.31825,75.4621643,12.0144609594462
CC(OC1=C(C)C=C(Cl)C=C1)C(O)=O,94.5,139.39421,116.79929,111.18242,117.00238,110.380615,114.05621,117.48272,119.09827,108.9718,110.47403,116.4841945,8.34795069598055
O=C(NC1=CC=CC=C1)C1=CC=CC=C1,163.5,133.90488,145.26994,123.402176,126.64684,156.47795,122.04224,127.416595,129.76085,129.68408,148.69873,134.3304281,11.1200238634717
[O-][N+](=O)C1=CC2=C(C=C1)N=CN2,208,192.66183,209.2698,207.16328,209.60524,210.26189,220.22504,194.43431,200.58708,197.36337,193.4563,203.502814,8.69543623139196
CC1=CC(O)=CC=C1O,128.5,142.9377,109.97877,134.79672,115.99714,124.53263,131.40495,139.51651,99.05858,111.29069,147.34128,125.685497,15.2700121404707
BrCC(Br)CBr,16.5,-12.339313,6.737542,16.458572,-10.984984,-5.67824,-2.6784675,3.704378,3.469143,18.302786,4.0301523,2.10215688,9.80522828843031
ClCC(Cl)CCl,-14.5,-19.359407,-42.54767,-32.01632,-44.101437,-24.40754,-9.802286,-42.713108,-22.709991,-47.26048,-12.519235,-29.7437474,13.1545337447232
CC1CCCC1,-142.5,-60.000862,-41.472244,-98.48801,-76.57254,-107.21164,-78.8704,-19.750237,-70.25143,-52.775356,-49.79857,-65.5191289,25.0221436772001
CC(C)COC(=O)C(C)C,-80.5,-71.739655,-55.932243,-66.97395,-80.92685,-63.09812,-74.58925,-78.739876,-72.35024,-76.04124,-68.30939,-70.8700814,7.1545214108869
OC(=O)C1=CC(O)=CC=C1,202.5,194.12454,170.64182,180.31644,162.3153,187.04033,152.7876,184.25977,166.70193,164.9441,172.00958,173.514141,12.0617388665229
OC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,205.5,203.68137,160.71025,183.36722,182.7861,175.78314,173.37312,180.7247,211.15599,187.91508,165.2517,182.474867,14.8453083203462
COC1=CC=C(C=C1N)[N+]([O-])=O,117.5,113.11384,116.90303,131.47212,106.48829,106.003075,126.80633,101.74914,121.128716,101.415794,105.000565,113.00809,10.1453531417415
[O-][N+](=O)C1=CC(C=O)=CC=C1,58.5,64.44617,48.699608,67.22607,52.608482,47.0126,52.949642,53.620037,42.79134,46.04936,32.33826,50.7741569,9.58212050516975
CCOC(=O)C1=CC=C(C=C1)[N+]([O-])=O,57.5,61.31829,72.142975,65.84815,62.209526,52.500927,58.111187,70.572975,57.10278,50.54966,39.949093,59.0305563,9.22067012311348
CNC1=CC=C(C=C1)[N+]([O-])=O,152.5,104.351974,97.25892,129.38365,94.90809,116.910736,86.73294,95.74685,111.838425,91.88189,97.31534,102.6328815,12.4088498898946
[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,173.5,117.2199,95.47892,95.93197,89.130585,101.42024,64.098854,97.80156,101.97834,45.085575,110.946304,91.9092248,20.5721260817431
CCN1CCOCC1,-63.5,5.7476277,10.544895,6.625357,2.4955547,-35.747284,-10.646574,-25.397676,0.4656881,1.1456318,6.540738,-3.82260417,14.5904096779335
C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1,26.5,11.050375,30.190413,47.313217,72.660095,34.493565,85.25383,97.38204,106.10339,20.607601,34.342365,53.9396891,32.0312113787521
CC(=O)CC(=O)NC1=CC=CC=C1,85.5,97.49295,119.9141,68.81949,133.78583,90.71298,122.09353,85.49969,98.22125,93.916435,105.39902,101.5855275,18.2903776524665
O=CNC1=CC=CC=C1,46.5,59.594513,109.88972,25.277275,73.76402,51.51176,76.484764,49.32659,56.359196,71.73908,70.48849,64.4435408,20.9895286510042
CC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,215.5,169.03587,173.73605,177.56491,173.05243,174.64604,183.27806,168.1889,176.69142,171.99367,199.00296,176.719031,8.49160286038443
O=C1CCCCCN1,69.5,87.14297,70.80449,65.958244,68.129875,75.59103,80.999176,61.077705,73.845795,108.63807,56.134155,74.832151,14.1868461543431
O=C1CCC(=O)O1,119.5,33.407703,70.09319,32.734318,48.38833,59.38484,37.601475,83.46602,30.391376,45.842697,49.509155,49.0819104,16.5381629722073
CC1=CC(C)=CC=C1,-47.5,-76.87378,-53.26727,-60.23699,-86.782135,-46.438683,-62.538544,-49.185574,-86.20405,-64.098564,-55.201244,-64.0826834,13.8365235635592
CCCCCCS,-80.5,-52.912228,-74.298035,-72.783226,-70.23695,-69.32282,-64.58686,-61.352283,-56.22688,-61.19267,-76.5946,-65.9506552,7.54715792937516
CCCSCCC,-102.5,-45.657825,-77.66962,-76.93059,-69.47577,-69.24198,-75.153946,-67.92153,-50.83569,-69.79349,-63.345596,-66.6026037,10.1355894811655
CCCCCCCCCCBr,-29.5,-18.217714,-1.3675797,-3.915689,-9.596164,-17.148249,-7.840634,0.19276032,-4.863438,-4.512327,-15.186263,-8.245529738,6.25698493483648
CCCCCCCCCC=O,-5.5,8.470531,13.488308,1.0898288,12.10746,-13.512578,-6.08302,3.180658,7.2763963,-0.28821844,-2.6105552,2.311881046,7.98478688605212
CCCCCCCCCCCCCCO,39.5,29.942907,43.760246,43.031895,30.375616,24.072601,37.89165,42.100628,36.633625,42.539196,36.216164,36.6564528,6.32415902661682
OC1=CC=CC=C1C(=O)OC1=CC=CC=C1,42.5,29.013727,73.61613,85.247604,63.77098,74.436066,64.66526,69.64619,71.21551,90.25297,63.979534,68.5843971,15.6216879881208
C1=CC2=CC=CC=CC2=C1,99.5,31.720392,47.34458,15.070921,40.507835,47.199486,25.400763,33.902386,47.397896,45.60361,35.103737,36.9251606,10.3049463103456
C1=CN=CN=C1,21.5,32.70059,34.359947,55.135223,-3.7110589,6.694874,20.796696,-37.564903,22.910975,24.20778,-4.7809963,15.07491268,24.6034602198654
[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F,56.5,34.654266,29.922003,21.624943,34.33085,40.247948,33.883137,20.33001,19.026503,42.092594,34.157825,31.0270079,7.73021692645124
[O-][N+](=O)C1=CC=C(C=C1)C(F)(F)F,39.5,38.25981,21.95744,53.299927,27.481506,52.456314,16.651928,20.221367,36.56674,33.52519,47.041092,34.7461314,12.5734068311299
CC(=O)NC1=CC=C(Cl)C=C1,178.5,140.74109,117.2839,133.77518,123.51128,111.95024,130.75117,128.97746,126.63829,141.25507,139.59451,129.447819,9.42238103532483
CCCCl,-122.5,-65.422195,-103.13759,-93.66028,-90.84858,-97.73777,-111.966934,-71.1525,-75.57925,-92.33844,-82.53077,-88.4374309,13.9040625162951
ClCCC#N,-50.5,-34.56386,-15.254322,-39.95668,-30.297184,-67.18026,-33.468006,-23.50258,-19.85384,-4.9320374,-28.356167,-29.73649364,15.8349551349111
CCC(C)(C)CC,-134.5,-50.836662,-75.222466,-39.913105,-71.79475,-97.31579,-69.05296,-66.89575,-66.22382,-60.614758,-50.117836,-64.7987897,15.1220122706627
CC(C)=C(C)C,-74.5,-75.63684,-117.804634,-92.058,-129.03368,-88.673584,-106.558624,-54.629498,-117.29842,-79.06364,-92.458145,-95.3215065,21.4987145253013
CC(C)C(C)C(C)C,-109.5,-99.50206,-99.39154,-71.656746,-152.2514,-78.12375,-106.265945,-97.96609,-141.338,-112.16606,-144.76772,-110.3429311,26.167472106235
[O-][N+](=O)C1=CC=CC=C1Br,42.5,18.549578,30.282677,51.278683,21.986397,39.314045,40.239132,40.40616,44.083065,41.220043,32.89774,36.025752,9.57911158725168
BrC1=CC=C(I)C=C1,91.5,57.074154,70.301315,56.85223,68.709,65.82007,48.23315,48.810658,51.530453,61.745827,70.008354,59.9085211,8.20262613335026
CCCC(C)(C)O,-102.5,-46.199596,-54.24968,5.4213147,-19.914345,-1.3814828,-52.209717,-68.375084,-53.20969,-5.5121775,-25.818392,-32.14488496,24.7014689476392
CC1(O)CCCCC1,25.5,25.60258,33.38176,57.162926,13.337088,58.534542,41.97294,12.344044,56.99131,27.242142,38.216053,36.4785385,16.4300957466041
BrC(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,153.5,141.15898,118.19704,132.20734,105.564995,138.13168,112.63495,109.692986,125.08227,102.68013,104.34949,118.9699861,13.6297999964662
OC1=C2C=CC=CC2=C(C=C1[N+]([O-])=O)[N+]([O-])=O,131.5,123.26919,150.3547,141.52016,169.17465,146.48534,161.65073,138.99638,153.07695,182.48221,150.2665,151.727681,15.678624606789
NC1=C(Cl)C=CC=C1Cl,39.5,19.726273,20.72564,60.93354,61.054527,55.6867,54.856277,52.60181,40.647533,47.94579,48.18186,46.235995,14.2521565976586
OC(=O)C1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,170.5,172.17542,158.5803,175.74596,157.48163,173.30693,175.34383,191.72345,185.91606,182.54749,157.37415,173.019522,11.4685032040043
[O-][N+](=O)C1=CC=CC=C1C#N,108.5,84.75267,66.125465,86.10995,67.37236,53.796627,85.13077,75.37969,63.641163,69.582054,63.20736,71.5098109,10.409000873844
CC(C)(C)OOC(=O)C1=CC=CC=C1,7.5,33.16991,12.497341,19.46447,32.717987,13.748245,34.910583,28.51488,54.489887,39.928436,41.756622,31.1198361,12.446772405756
CC1=CC(Br)=CC=C1Br,5.5,26.648142,32.779892,43.756924,26.255028,47.864094,34.61179,20.93104,50.98929,24.034355,37.281296,34.5151851,9.84971341344531
COC(=O)C1=CC=CC(Br)=C1,32.5,27.820673,22.228634,34.95482,31.945225,53.04977,60.754177,28.72613,21.647413,43.02926,14.147459,33.8303561,13.8431422926943
OC(=O)C1=CC=CC(C=O)=C1,174.5,151.22014,162.76831,154.30637,134.11171,162.44128,146.90744,173.75743,136.41502,148.71523,139.94226,151.058519,12.0017571376065
[O-][N+](=O)C1=CC(=CC=C1)C#N,116.5,88.24719,84.30441,88.133896,81.0338,95.02412,82.40022,86.815895,79.1368,79.60542,86.98579,85.1687541,4.62878642275352
COC(=O)C1=CC=C(C=C1)[N+]([O-])=O,95.5,79.72971,84.05849,94.706345,99.96165,88.91527,95.09225,94.62241,88.419075,69.03495,81.61113,87.615128,8.75310525391081
N#CC1=CC(=CC=C1)C#N,161.5,64.27823,88.67402,126.95999,70.88569,119.28999,122.25687,106.31742,97.25399,123.19723,102.844955,102.1958385,20.9564245678673
CCCC1=CC=C(O)C=C1,21.5,51.71844,31.86989,32.592503,42.160515,33.99469,50.180046,33.111828,46.109562,66.67327,55.938828,44.4349572,11.2082613480225
N#CCCC1=CC=CC=C1,-1.5,-20.550356,-22.68472,-24.093742,-29.340923,-38.127846,-18.65572,-26.832685,-9.264511,-2.6374283,-1.8104286,-19.39983599,11.1022601857479
CC(C)CC=C,-153.5,-116.932755,-117.70664,-119.39802,-133.20964,-99.28859,-127.78516,-137.38782,-99.75943,-83.33689,-113.83993,-114.8644875,15.8414262313122
OC(=O)CCCCCCCCCCC(O)=O,128.5,113.51996,127.640785,117.526505,101.098145,105.24688,103.17593,103.795555,107.86602,107.60924,102.74542,109.022444,7.87703186672645
CCCCCCCCCCCBr,-9.5,-13.219852,3.1852682,2.0975175,-4.875076,-11.505905,-3.9629626,4.310125,0.8697704,0.41419226,-11.647468,-3.433439024,6.31229750014042
CC1=NC(=CN1)[N+]([O-])=O,252.5,168.72229,155.48033,159.24454,147.06041,147.94345,147.68646,113.60643,142.87875,156.93724,126.18417,146.574407,15.3538889421026
O=C(C1CCCCC1)C1=CC=CC=C1,55.5,31.604343,47.57732,32.028778,14.794831,41.35143,26.52212,10.322579,34.835266,51.31384,16.523645,30.6874152,13.1512243887666
CCC(C)C=C,-153.5,-149.21767,-151.70627,-105.37645,-129.75839,-155.77751,-136.71559,-165.15361,-142.49666,-114.8143,-112.04577,-136.306222,19.2448852057433
CN1CCCC1=O,-23.5,31.149101,44.868805,7.592224,19.016748,45.946194,41.224445,4.47013,37.567608,54.779522,16.58013,30.3194907,16.5152994068883
NC1=CC=C(C=C1)C#N,84.5,106.589584,113.55023,118.2724,82.93709,113.7899,110.26936,116.81855,94.60619,131.5611,104.27219,109.2666594,12.7093573136578
OC(C(F)(F)F)C(F)(F)F,-3.5,-4.5682206,-80.18955,-54.93018,-28.010345,-29.286613,-53.603558,-38.20107,-35.368908,-117.83603,-97.62973,-53.96242046,33.1540813943747
CCCCCCCCCCCCCCC(O)=O,52.5,71.15958,69.04902,58.105278,53.62228,46.60001,48.715134,51.2508,48.93462,60.40763,58.065834,56.5910186,8.026711399396
CC(C)CCCCC(C)C,-54.5,-80.77527,-74.66337,-121.2887,-161.89389,-132.05283,-120.26793,-88.51593,-104.722725,-98.16329,-63.119007,-104.5462942,28.3634475369212
CN(C)C1=CC=NC=C1,111.5,14.378979,21.041372,21.787582,11.595045,23.450298,17.014841,8.628108,23.088217,62.88634,40.715424,24.4586206,15.2832122496363
COC(=O)C1=CC=C(Cl)C=C1,43.5,38.554333,26.461233,34.188103,39.231018,53.218895,72.98624,23.172346,19.102076,25.096014,48.656742,38.0667,15.691314533413
COC(=O)C1=CC=C(C=O)C=C1,60.5,55.13019,75.43786,61.703747,46.442055,81.06731,71.25665,46.74863,51.120747,52.40225,63.23698,60.4546419,11.5753345950032
OC(=O)CC1=CC=CC(Cl)=C1,78.5,96.04062,86.63831,95.42067,81.20044,88.977936,72.716064,92.28044,71.64738,107.16665,74.63211,86.672062,11.0295888271928
COC1=CC(=CC(OC)=C1OC)C#N,93.5,91.37856,99.81097,65.67638,98.08229,84.730995,89.156364,82.94196,108.94257,80.49856,91.63268,89.2851329,11.3139786995972
OCCSSCCO,25.5,1.0329328,31.211403,4.3232083,2.688041,22.163626,1.493866,21.248615,21.065916,9.56417,39.36808,15.41598581,12.8633651001042
COC1=C(Cl)C(Cl)=CC=C1,31.5,32.38066,48.151917,32.68622,44.864082,42.353455,48.489193,43.226383,27.345455,32.614506,41.8107,39.3922571,7.09888449574039
BrC1=CC=CC=C1C1=CC=CC=C1,1.5,44.41525,48.644478,35.620827,27.749706,34.440052,37.777866,27.859507,33.40781,34.11359,9.542736,33.3571822,10.0558052988062
ClC1=CC=CC=C1C(Cl)(Cl)Cl,29.5,22.760973,2.8315833,-16.728317,-4.378717,5.396181,33.6773,-7.7328634,-5.1700983,3.8243852,-15.5896,1.88908268,15.1554317727304
ClC1=NC2=C(C=CC=C2)N=C1Cl,152.5,90.66449,141.95332,127.11095,96.14546,135.01564,96.98198,94.918236,165.45265,79.796745,141.62505,116.9664521,27.2109948967001
COC1=CC(OC)=C(C=O)C=C1OC,113.5,106.30146,122.954094,103.568985,101.120026,124.56319,116.04992,122.38038,120.40447,103.25605,114.795715,113.539429,8.68975632037201
OC(=O)C1=C(C(Cl)=CC=C1)[N+]([O-])=O,237.5,166.85017,190.10507,150.7643,153.34505,185.02496,178.16087,162.97925,144.69235,175.89752,136.80453,164.462407,16.9520579644615
ClS(Cl)=O,-104.5,-119.70428,-118.57076,-76.4825,-73.59729,-79.37202,-91.425064,-90.97592,-106.88879,-92.80804,-114.09633,-96.3920994,16.5272549245203
CCC(C)N,-104.5,-48.836067,-74.57038,-87.36723,-82.43491,-79.25899,-89.066216,-68.73776,-107.28748,-65.34748,-87.17793,-79.0084443,15.0713421276074
CC(C)C1=NC=C(N1C)[N+]([O-])=O,60.5,81.01043,101.70971,92.40824,106.48011,54.449974,113.23878,65.29592,87.45718,75.633125,71.0626,84.8746069,17.9395143217338
BrC1=CC=C(CC#N)C=C1,47.5,35.475292,73.03524,39.82435,62.461914,55.114895,61.790363,44.710056,49.127556,61.300343,61.75635,54.4596359,11.2311087966963
[O-][N+](=O)C1=C(Cl)C=C(Cl)C=C1Cl,71.5,69.489204,65.779785,83.401535,64.75118,60.661316,86.44833,59.34179,63.423897,59.72017,69.79509,68.2812297,9.0332646820256
CCC(=O)OC(=O)CC,-44.5,-22.822311,-4.903172,3.7231345,0.65594226,-20.746353,-13.195346,-16.134277,-8.604476,-17.964478,-36.715412,-13.670674824,11.4014982914976
CCCCCCCC#N,-45.5,-28.428396,-31.438328,-41.87888,-29.974335,-36.71461,-15.780574,-36.89975,-27.145643,-34.10146,-29.424164,-31.178614,6.72265865638801
CCCCOP(=O)(OCCCC)OCCCC,-79.5,-76.04053,-92.723236,-92.05441,-78.63815,-62.908257,-74.419235,-91.91068,-80.98139,-87.549324,-63.7983,-80.1023512,10.536622950863
COC1=CC(Cl)=CC(Cl)=C1,40.5,12.854992,22.462076,15.089635,33.252354,15.850906,48.9644,52.85996,43.01672,26.549864,37.030293,30.79312,13.7497801888087
COC1=CC(CO)=CC=C1O,114.5,57.51617,73.885506,76.391205,86.26307,84.121376,66.63014,75.20462,64.13193,59.217304,78.27533,72.1636651,9.41542776474799
CCN(CC)C1=CC=C(C=O)C=C1,40.5,40.344315,32.89558,27.76043,32.462368,47.939907,37.810493,12.811984,23.699198,19.111286,30.379677,30.5215238,9.80014595145178
O=C(C1=CC=CS1)C1=CC=CC=C1,56.5,57.331596,61.531303,52.804077,64.02263,55.305897,48.412666,48.72711,55.84126,54.275505,46.59698,54.4849024,5.35116791939747
N1C=CN=N1,23.5,109.22351,139.06116,70.978806,126.53709,126.92961,115.70488,124.52503,83.31116,113.22535,126.08705,113.5583646,20.065610844906
FC1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,67.5,50.540226,14.074963,42.338223,53.99514,32.58981,71.66345,45.70179,26.163088,41.25801,44.81292,42.313762,14.9572808518068
CC(C)C(N)=O,128.5,73.21362,76.01406,91.28784,26.831072,49.769035,12.437479,71.870514,63.990005,62.61221,89.25997,61.7285805,24.2217700818682
COC1=C(OC)C(=O)C(C)=CC1=O,59,84.11884,64.71337,80.142166,60.329395,75.10828,93.024574,62.38341,82.95458,57.836063,75.427536,73.6038214,11.1949880487866
NC(=O)C1=CC=CC=C1Cl,142.5,138.5316,120.379005,140.81631,129.03587,118.90911,122.84868,113.30048,119.97753,125.42171,119.392105,124.86124,8.4033718004617
OC(=O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,198.5,246.47627,229.13861,214.56525,217.39229,225.79463,195.5779,185.91017,224.48164,213.7755,190.63472,214.374698,17.9379092439263
CC1=CC=CC(=C1)C(N)=O,95.5,112.37375,104.689,140.357,113.292725,122.50653,126.385666,124.517105,111.15237,103.12907,110.272255,116.8675471,10.8575333489391
N#CCC1=CC=C(CC#N)C=C1,95.5,88.33843,84.67526,74.76044,75.80762,92.042206,101.53287,64.50923,68.717155,75.20906,61.042576,78.6634847,12.1525164949026
OCC1=CC(CO)=CC=C1,57.5,33.30766,67.591194,51.647827,63.932285,49.687138,50.953762,51.31207,36.489773,47.262108,39.68245,49.1866267,10.38024881869
N#CCC1=CC(CC#N)=CC=C1,33.5,56.845966,55.849075,46.291473,32.205772,50.147755,79.71341,64.511444,50.006203,43.78054,56.880966,53.6232604,12.0818313131232
NC(=O)C1=CC=C(Br)C=C1,191.5,211.24612,202.9957,176.14523,191.13425,189.85948,174.25346,199.80624,184.68636,183.09149,179.1593,189.237763,11.5988603908203
COC1=CC=C(C=C1OC)[N+]([O-])=O,97.5,98.119225,91.1157,101.89965,72.55948,97.40404,107.363144,95.97813,97.14629,76.146255,91.40709,92.9139004,10.3200973028978
COC1=CC(OC)=C(C=O)C(OC)=C1,120.5,120.38223,95.21111,99.33415,99.20167,92.2641,90.41432,105.843666,102.17597,88.01683,72.29404,96.5138086,11.9152986527633
FC1=C(F)C(F)=C(C(=O)C2=CC=CC=C2)C(F)=C1F,37.5,41.392673,52.29675,50.019196,50.72116,38.72844,42.40044,32.227474,34.65195,48.776173,37.203156,42.8417412,6.84805485914293
CC1(O)CCCC1,36.5,25.037453,37.533943,61.40647,16.02628,55.037582,35.210217,13.92763,57.59608,33.87575,48.76824,38.4419645,16.0981694154906
OC(=O)CC1=CC=C(Br)C=C1,116.5,122.022064,129.36838,123.518005,130.80835,125.9356,110.33089,114.34929,114.154366,131.01544,130.05257,123.1554955,7.33961603190845
CCOC1=CC=CC=C1OCC,43.5,-6.9970927,9.185647,29.135212,16.429821,14.522318,25.413248,22.320572,2.1317139,-6.3124924,4.6543856,11.04833324,12.0518556155967
NC(=O)C1=CC=C(N)C=C1,182.5,172.17819,154.70879,197.71231,174.11699,182.30138,196.44237,177.6925,176.56902,185.94846,185.30672,180.297673,11.8514352280591
NC(=O)C1=CC=CC=C1Br,160.5,148.39876,139.9404,150.48094,140.01328,136.38768,140.3817,130.8255,127.16848,146.63489,126.19512,138.642675,8.11529465480244
COC1=CC=CC(OC)=C1C,39.5,38.893147,40.39758,7.7382245,21.283527,32.788082,59.985188,20.340305,47.15028,30.847769,23.45925,32.28833525,14.2976338471566
CC(=O)C1=CC=CC(=C1)C#N,98.5,62.07828,66.840355,66.00639,44.96973,78.73229,87.234436,62.628525,75.243454,60.266266,66.745186,67.0744912,10.9090093141675
SCC1=CC=C(Cl)C=C1,19.5,23.144175,-0.8063619,17.88908,-2.9204152,-0.6370704,1.72384,11.19115,6.889986,0.90436417,-4.1837435,5.319500417,8.8107492867246
COC(=O)NN,72.5,47.820156,54.135094,54.588333,58.52412,63.90224,66.38205,35.558475,48.10611,84.84408,65.53555,57.9396208,12.7060611008891
COC1=CC(OC)=CC(Cl)=C1,34.5,18.888119,10.216273,16.795664,41.810543,34.139584,35.188206,38.579975,35.322033,26.486841,30.8486,28.8275838,9.8692635116745
CC1=CC(C)=C(C)C(CCl)=C1C,70,96.985954,86.705925,102.41035,83.78955,103.414085,78.18802,109.69228,71.583984,80.259026,70.41322,88.3442394,13.2278121325145
COC1=CC(=CC=C1)C(N)=O,133.5,133.7289,126.69965,147.38072,141.21806,129.83284,130.51668,139.29105,126.03158,122.01316,131.83434,132.854698,7.35363570630583
OCC1=CC=CC=C1I,91.5,51.816784,53.414356,60.714767,50.859653,73.245804,47.989605,73.66245,51.994637,45.39034,54.04274,56.3131136,9.36932043067666
CC(=O)OC1=CC=C(C=C1)C1=CC=CC=C1,88.5,55.86906,69.66662,63.78658,52.15339,50.471943,45.942883,72.18179,48.72136,81.5605,67.012726,60.7366852,11.2205715356181
CCCC1=CC(O)=NC(S)=N1,219.5,226.35098,217.33363,224.05484,210.98038,219.88889,217.27013,198.26755,196.95264,207.14885,221.98807,214.023596,9.83928300672178
S=C1N=CNC2=C1NC=N2,313.5,307.3602,240.04398,219.15103,297.86746,263.27835,287.12836,294.31036,307.16495,278.05765,280.08408,277.444642,27.5291420315352
CN1\C(=C(/O)NC2=NC=CC=C2)C(=O)C2=C(C=CC=C2)S1(=O)=O,198.5,197.86552,202.70276,196.08456,183.77574,175.52788,193.05518,190.09653,181.65851,191.81305,190.10976,190.268949,7.68070190107057
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,175.5,147.43907,148.6377,117.86174,112.666046,122.188515,128.93233,112.424324,120.83412,156.94484,107.64976,127.5578445,16.4932764993603
NC(=O)C1=CC(=CC=C1)[N+]([O-])=O,142.5,186.47105,155.96637,170.84177,171.93565,175.24004,176.51134,180.59496,157.22255,163.57245,176.45526,171.481144,9.37609436609316
NCCO,10.5,2.112166,-5.797366,-21.335682,-48.026737,-20.783798,-3.1953874,-1.3335849,-5.5493793,-17.616528,-3.2913785,-12.48176751,14.2752595063333
OCCNCCO,28.5,-15.343027,-33.11676,19.304375,18.611105,-34.805546,7.335491,58.790394,-9.9246025,33.73901,34.07276,7.86631995,29.243269123252
OCCN(CCO)CCO,20,17.486586,4.851095,64.81555,49.376343,30.448402,21.291018,42.225315,76.09028,16.876135,60.676735,38.4137459,22.6535306602501
ClCCCl,-35.5,-16.92822,-35.27935,-29.173355,-41.258636,-32.826054,-38.678936,-26.94761,-11.752212,-31.584078,-10.148615,-27.4577066,10.4103159915871
OCCCO,-26.5,-42.641994,-37.17975,-25.449537,-21.957623,-34.8112,-30.302763,-26.618639,-17.27751,-5.9081936,-14.737016,-25.68842256,10.5866276243088
CC1=CC=CC(C)=N1,-6.5,14.958921,4.439442,2.8842053,3.7502372,7.2304907,1.2831645,-14.226141,-31.571447,20.78067,22.698496,3.22280387,15.3691901569764
CCOC(=O)CC#N,-22.5,7.993599,6.808401,-19.793709,30.209497,-13.229009,3.6179066,18.106619,-10.624506,10.267543,6.7358828,4.00922244,14.2602180606787
O=CC1=CC2=C(OCO2)C=C1,36.5,51.38917,57.79893,59.948208,38.572735,60.595104,58.795456,71.99995,59.366158,55.952633,51.080727,56.5499071,8.13160685979357
CC1=CC=C(N)C=C1C,50.5,35.570423,42.776306,41.017647,67.52153,47.12066,52.985844,50.079025,45.498264,44.52753,74.567535,50.1664764,11.4838731337206
ClC(=O)C1=CC=CO1,-1.5,-20.237185,16.352718,3.0705838,-8.815736,-2.0009,6.3917613,26.947826,-3.346282,10.875688,8.463533,3.77020071,12.6258057875956
CCOC(=O)CCC(=O)OCC,-20.5,-31.973932,8.944546,-9.7867365,-2.6494706,-22.680115,-8.306721,4.870673,-23.055904,-13.244091,-8.170252,-10.60520031,12.0883446318766
COC1=CC(N)=CC=C1,-0.5,11.425712,-2.3286884,11.397298,4.656102,11.242645,-1.2528872,22.812082,5.3735223,15.799285,17.150137,9.62752077,7.62648697490461
CN(C)C1=CC=C(Br)C=C1,54.5,16.537731,49.362904,45.753304,77.406784,42.28033,37.46921,44.02222,49.394432,84.87513,48.679924,49.5781969,18.3255238887068
CC1=CC=CC=C1Cl,-35.5,-44.613777,-35.580997,-39.65037,-36.475067,-8.676031,-21.379725,-57.596367,-28.980366,-19.44088,-31.913656,-32.4307236,13.1432833867992
CC1=CC=CC=C1Br,-27.5,-30.7412,-25.49335,-20.716396,-25.930805,10.798493,-31.646471,-30.884733,-31.222147,-40.070946,-27.810358,-25.3717913,12.981226999597
COC1=CC(CC=C)=CC=C1O,-9.5,27.33836,39.888092,29.002792,25.557716,29.421621,12.836802,13.861623,14.939937,5.163455,28.076117,22.6086515,9.90951344055357
N#CCCCCC#N,1.5,-19.634674,-40.56737,-23.037678,-30.069061,-46.20366,-26.17688,-26.849775,-18.339725,-25.253038,-34.022984,-29.0154845,8.48336079752081
COC1=CC=CC=C1Br,2.5,9.225409,13.427652,5.6731095,5.796494,12.730557,1.229114,2.0301025,5.4191055,1.1238155,5.930736,6.2586095,4.15925484819248
ClC(Cl)C1=CC=CC=C1,-16.5,11.878827,-31.307568,-45.50676,16.768463,18.226578,-16.426126,-19.815832,-10.4376745,11.76894,17.36062,-4.74905325,21.889081565071
C(OCC1=CC=CC=C1)C1=CC=CC=C1,3.5,-2.7078862,13.0365925,1.8275808,12.634622,8.555613,3.4143043,9.894121,-7.278381,28.945133,6.0774403,7.43991397,9.47215060335788
[O-][N+](=O)C1=CC=C(F)C=C1F,9.5,10.275024,37.850117,30.669582,28.915668,27.458607,45.523808,33.06972,35.34687,8.640248,-3.7842107,25.39654333,14.5721528571781
ClCCCCCCl,-72.5,-34.060276,-21.76207,-28.131742,-30.470676,-38.33513,-36.85863,-35.229755,-20.628296,-26.233902,-22.366404,-29.4076881,6.23460162895803
CC(=O)C1=CC=C(Cl)C=C1Cl,33.5,17.013506,28.974907,21.406124,23.448868,24.650906,23.55093,17.744566,-1.3701459,0.39521748,21.125204,17.694008258,9.65291525194983
